rowId,depAirportId,arrAirportId,airlineId,airlineName,aircraftTypes
7868,1818,1817,453,US Army Parachute Team,De Havilland Canada DHC-8-300 Dash 8
7869,1817,1818,453,US Army Parachute Team,De Havilland Canada DHC-8-300 Dash 8
7870,1817,1805,453,US Army Parachute Team,De Havilland Canada DHC-8-300 Dash 8
7871,1805,1817,453,US Army Parachute Team,De Havilland Canada DHC-8-300 Dash 8
7872,1769,1770,370,United Kingdom Royal VIP Flights,De Havilland Canada DHC-8-300 Dash 8
7873,1772,1773,370,United Kingdom Royal VIP Flights,De Havilland Canada DHC-8-300 Dash 8
7874,1773,1772,370,United Kingdom Royal VIP Flights,De Havilland Canada DHC-8-300 Dash 8
7875,1484,1486,371,University Air Squadron,De Havilland Canada DHC-8-300 Dash 8
7876,1486,1484,371,University Air Squadron,De Havilland Canada DHC-8-300 Dash 8
7877,105,183,86,Unijet,De Havilland Canada DHC-8-300 Dash 8
7878,183,105,86,Unijet,De Havilland Canada DHC-8-300 Dash 8
7879,184,188,86,Unijet,De Havilland Canada DHC-8-300 Dash 8
7880,188,184,86,Unijet,De Havilland Canada DHC-8-300 Dash 8
7881,112,136,324,Ues-Avia Aircompany,De Havilland Canada DHC-8-300 Dash 8
7882,115,183,324,Ues-Avia Aircompany,De Havilland Canada DHC-8-300 Dash 8
7883,136,112,324,Ues-Avia Aircompany,De Havilland Canada DHC-8-300 Dash 8
7884,183,115,324,Ues-Avia Aircompany,De Havilland Canada DHC-8-300 Dash 8
7885,2136,1705,73,Vuelos Internos Privados VIP,De Havilland Canada DHC-8-300 Dash 8
7886,1705,2136,73,Vuelos Internos Privados VIP,De Havilland Canada DHC-8-300 Dash 8
7887,2355,2411,203,XP Internation,De Havilland Canada DHC-8-300 Dash 8
7888,2393,2411,203,XP Internation,De Havilland Canada DHC-8-300 Dash 8
7889,2411,2355,203,XP Internation,De Havilland Canada DHC-8-300 Dash 8
7890,2411,2374,203,XP Internation,De Havilland Canada DHC-8-300 Dash 8
7891,2411,2438,203,XP Internation,De Havilland Canada DHC-8-300 Dash 8
7892,2411,2444,203,XP Internation,De Havilland Canada DHC-8-300 Dash 8
7893,2438,2411,203,XP Internation,De Havilland Canada DHC-8-300 Dash 8
7894,2444,2411,203,XP Internation,De Havilland Canada DHC-8-300 Dash 8
7895,2595,508,203,XP Internation,De Havilland Canada DHC-8-300 Dash 8
7896,2636,508,203,XP Internation,De Havilland Canada DHC-8-300 Dash 8
7897,2655,2411,203,XP Internation,De Havilland Canada DHC-8-300 Dash 8
7898,508,2595,203,XP Internation,De Havilland Canada DHC-8-300 Dash 8
7899,508,2636,203,XP Internation,De Havilland Canada DHC-8-300 Dash 8
7900,2402,2618,476,Zantop International Airlines,De Havilland Canada DHC-8-300 Dash 8
7901,2618,2402,476,Zantop International Airlines,De Havilland Canada DHC-8-300 Dash 8
7902,1686,1723,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-300 Dash 8
7903,1688,1723,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-300 Dash 8
7904,1689,1696,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-300 Dash 8
7905,2136,1705,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-300 Dash 8
7906,1695,1717,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-300 Dash 8
7907,1696,1700,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-300 Dash 8
7908,1696,1717,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-300 Dash 8
7909,1700,1696,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-300 Dash 8
7910,1705,2136,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-300 Dash 8
7911,1717,1689,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-300 Dash 8
7912,1717,1695,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-300 Dash 8
7913,1717,1696,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-300 Dash 8
7914,1723,1686,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-300 Dash 8
7915,1723,1688,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-300 Dash 8
7916,2411,2417,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q;Embraer 170
7917,2610,2572,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8
7918,2677,2610,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7919,2417,2411,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7920,2677,2401,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7921,2411,2423,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q;Embraer RJ145;De Havilland Canada DHC-8-300 Dash 8
7922,2423,2411,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q;Embraer RJ145;De Havilland Canada DHC-8-300 Dash 8
7923,2655,2572,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8
7924,1697,1722,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7925,1722,1697,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7926,1487,1488,371,University Air Squadron,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8
7927,1488,1489,371,University Air Squadron,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8
7928,1489,1486,371,University Air Squadron,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8
7929,2411,2610,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8
7930,2411,503,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8
7931,2572,2485,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8
7932,2572,2655,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8
7933,2485,2572,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8
7934,2610,2411,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8
7935,503,2411,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8
7936,1680,1724,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7937,1683,1725,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7938,1685,1683,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7939,1691,1722,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7940,1690,1685,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7941,1690,1691,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7942,1690,1722,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7943,1693,1690,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7944,1693,1699,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7945,1699,1693,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7946,1699,1724,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7947,1701,1686,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7948,1702,1701,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7949,1718,1721,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7950,1722,1690,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7951,1722,1718,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7952,1722,1724,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7953,1725,1683,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7954,1725,1724,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7955,1724,1690,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7956,1724,1694,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7957,1724,1699,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q;De Havilland Canada DHC-8-100 Dash 8 / 8Q
7958,737,746,305,Tajikair,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7959,733,743,305,Tajikair,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7960,733,749,305,Tajikair,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7961,733,753,305,Tajikair,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7962,733,757,305,Tajikair,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7963,733,767,305,Tajikair,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7964,746,737,305,Tajikair,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7965,746,743,305,Tajikair,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7966,746,748,305,Tajikair,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7967,746,751,305,Tajikair,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7968,743,733,305,Tajikair,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7969,743,746,305,Tajikair,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7970,748,746,305,Tajikair,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7971,749,733,305,Tajikair,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7972,751,746,305,Tajikair,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7973,753,733,305,Tajikair,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7974,757,733,305,Tajikair,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7975,767,733,305,Tajikair,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7976,1335,1364,276,Trabajos Aereos Vascongados,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7977,1343,1364,276,Trabajos Aereos Vascongados,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7978,1364,1335,276,Trabajos Aereos Vascongados,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7979,1364,1343,276,Trabajos Aereos Vascongados,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7980,1364,1388,276,Trabajos Aereos Vascongados,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7981,1388,1364,276,Trabajos Aereos Vascongados,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7982,1487,1489,371,University Air Squadron,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7983,1488,1487,371,University Air Squadron,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7984,1489,1487,371,University Air Squadron,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7985,1489,1488,371,University Air Squadron,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7986,2383,2677,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7987,2403,2677,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7988,2443,2677,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7989,2677,2383,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7990,2677,2403,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7991,2677,2443,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7992,2677,2654,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7993,2654,2677,203,XP Internation,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7994,1680,1690,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7995,1683,1690,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7996,1683,1699,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7997,1683,1724,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7998,1685,1699,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q
7999,1691,1690,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q
8000,1690,1716,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q
8001,1693,1685,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q
8002,1694,1680,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q
8003,1694,1697,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q
8004,1694,1725,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q
8005,1699,1680,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q
8006,1699,1690,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q
8007,1722,1691,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q
8008,1724,1683,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-200 Dash 8 / 8Q
8009,422,457,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-400 Dash 8Q
8010,449,503,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-400 Dash 8Q
8011,503,449,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-400 Dash 8Q
8012,1680,1722,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8013,1681,1686,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8014,1681,1722,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8015,1722,1680,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8016,1722,1681,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8017,1722,1688,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8018,425,474,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8
8019,438,425,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8
8020,1686,1681,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8
8021,1689,1705,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8
8022,1705,1687,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8
8023,1705,1689,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-300 Dash 8
8024,1680,1716,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8025,1683,1685,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8026,1687,1723,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8027,1686,1698,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8028,1686,1708,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8029,1686,1703,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8030,1686,1718,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8031,1686,1713,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8032,1690,1680,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8033,1690,1693,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8034,1694,1724,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8035,1696,1723,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8036,1698,1686,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8037,1698,1709,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8038,1701,1708,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8039,1708,1686,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8040,1708,1723,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8041,1703,1686,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8042,1702,1706,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8043,1709,1686,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8044,1706,1723,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8045,1718,1686,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8046,1718,1722,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8047,1716,1690,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8048,1716,1722,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8049,1713,1687,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8050,1721,1686,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8051,1722,1716,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8052,1723,1687,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8053,1723,1696,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8054,1723,1701,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8055,1723,1702,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8056,1725,1694,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8057,1724,1680,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8058,1724,1722,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8059,1724,1725,113,OCEAN AIR CARGO,De Havilland Canada DHC-8-100 Dash 8 / 8Q;De Havilland Canada DHC-8-200 Dash 8 / 8Q
8060,431,411,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8061,2388,464,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8062,2374,503,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8063,2411,503,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8064,2417,503,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8065,2591,503,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8066,487,503,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8067,392,457,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8068,392,456,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8069,391,457,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8070,422,464,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8071,431,495,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8072,464,2388,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8073,464,422,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8074,464,474,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8075,464,449,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8076,474,464,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8077,474,488,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8078,495,431,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8079,494,503,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8080,492,457,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8081,501,503,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8082,457,392,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8083,457,391,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8084,457,492,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8085,457,482,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8086,457,506,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8087,457,456,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8088,457,488,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8089,482,457,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
8090,482,506,154,Sahel Aviation Service,De Havilland Canada DHC-8-100 Dash 8 / 8Q
